scheme_id,name,region,status,created_at,updated_at,base_rate
sch_7196,SCH-35OD94,Odisha,active,2024-07-26T20:00:50.430392,2024-08-12T20:00:50.430392,0.896
sch_7197,SCH-RR952A,Assam,active,2025-03-26T20:00:50.430392,2025-04-18T20:00:50.430392,0.505
sch_7198,SCH-73XOQ2,Karnataka,active,2024-05-28T20:00:50.430392,2024-08-13T20:00:50.430392,1.508
sch_7199,SCH-45L171,Madhya Pradesh,active,2024-11-25T20:00:50.430392,2025-05-12T20:00:50.430392,0.695
sch_7200,SCH-BYEGJK,Kerala,active,2025-08-11T20:00:50.430392,2025-08-17T20:00:50.430392,1.476
sch_7201,SCH-R1JTSO,Rajasthan,active,2025-07-01T20:00:50.430392,2025-07-19T20:00:50.430392,1.238
sch_7202,SCH-3IFZOV,Rajasthan,active,2025-05-06T20:00:50.430392,2025-06-07T20:00:50.430392,1.584
sch_7203,SCH-ZK5Q8H,Tamil Nadu,paused,2025-06-17T20:00:50.430392,2025-07-14T20:00:50.430392,0.941
sch_7204,SCH-3MTGBI,Jammu and Kashmir,paused,2024-06-21T20:00:50.430392,2024-12-10T20:00:50.430392,0.25
sch_7205,SCH-Y9AIWT,Rajasthan,active,2025-05-09T20:00:50.430392,2025-05-12T20:00:50.430392,1.975
sch_7206,SCH-A656VW,Himachal Pradesh,active,2024-09-28T20:00:50.430392,2025-02-21T20:00:50.430392,1.996
sch_7207,SCH-FMVA2Q,Maharashtra,active,2025-01-16T20:00:50.430392,2025-05-19T20:00:50.430392,1.701
sch_7208,SCH-O5526A,Tamil Nadu,active,2024-03-19T20:00:50.430392,2025-03-09T20:00:50.430392,0.556
sch_7209,SCH-I6C29J,Delhi,active,2024-04-15T20:00:50.430392,2024-12-09T20:00:50.430392,1.487
sch_7210,SCH-K8XBVV,Bihar,paused,2025-03-20T20:00:50.430392,2025-04-16T20:00:50.430392,0.37
sch_7211,SCH-HH6JNU,Bihar,paused,2024-09-13T20:00:50.430392,2025-06-07T20:00:50.430392,1.632
sch_7212,SCH-JQR8LC,Kerala,active,2024-09-05T20:00:50.430392,2024-09-17T20:00:50.430392,1.617
sch_7213,SCH-8UBLBV,Ladakh,active,2024-07-23T20:00:50.430392,2025-08-10T20:00:50.430392,1.076
sch_7214,SCH-E9MK4W,West Bengal,active,2024-06-17T20:00:50.430392,2024-10-11T20:00:50.430392,0.51
sch_7215,SCH-6WTG9I,Tamil Nadu,active,2025-07-22T20:00:50.430392,2025-08-01T20:00:50.430392,0.94
sch_7216,SCH-EH6BWU,Rajasthan,active,2024-07-05T20:00:50.430392,2024-09-12T20:00:50.430392,0.949
sch_7217,SCH-LUPYHE,Maharashtra,active,2024-10-15T20:00:50.430392,2025-03-31T20:00:50.430392,1.206
sch_7218,SCH-59LZJD,Dadra and Nagar Haveli and Daman and Diu,paused,2025-03-05T20:00:50.430392,2025-03-09T20:00:50.430392,1.774
sch_7219,SCH-9E6PD2,Gujarat,active,2025-04-23T20:00:50.430392,2025-05-11T20:00:50.430392,0.584
sch_7220,SCH-7520UH,Uttar Pradesh,active,2025-07-01T20:00:50.430392,2025-07-26T20:00:50.430392,0.861
sch_7221,SCH-6J1Q85,Andhra Pradesh,active,2025-07-20T20:00:50.430392,2025-08-03T20:00:50.430392,1.292
sch_7222,SCH-GPCTJ0,Uttar Pradesh,active,2025-04-24T20:00:50.430392,2025-05-30T20:00:50.430392,0.717
sch_7223,SCH-IT7B2C,Haryana,active,2025-03-11T20:00:50.430392,2025-06-06T20:00:50.430392,1.698
sch_7224,SCH-YB32A2,West Bengal,paused,2025-05-08T20:00:50.430392,2025-07-05T20:00:50.430392,0.68
sch_7225,SCH-H7ZJ53,Uttar Pradesh,active,2024-04-02T20:00:50.430392,2024-09-14T20:00:50.430392,1.641
sch_7226,SCH-GZZJJO,Bihar,active,2025-07-09T20:00:50.430392,2025-07-24T20:00:50.430392,0.956
sch_7227,SCH-1FIY3O,Uttar Pradesh,active,2025-07-17T20:00:50.430392,2025-08-01T20:00:50.430392,1.783
sch_7228,SCH-36AG8A,Haryana,active,2024-09-04T20:00:50.430392,2025-02-24T20:00:50.430392,1.524
sch_7229,SCH-M11DE2,Maharashtra,active,2024-05-27T20:00:50.430392,2025-08-16T20:00:50.430392,0.649
sch_7230,SCH-EAAPJJ,Karnataka,active,2025-06-22T20:00:50.430392,2025-06-24T20:00:50.430392,1.892
sch_7231,SCH-AOZGK6,Jharkhand,active,2025-07-03T20:00:50.430392,2025-08-05T20:00:50.430392,0.562
sch_7232,SCH-G34ZA0,Telangana,paused,2025-06-07T20:00:50.430392,2025-07-22T20:00:50.430392,1.568
sch_7233,SCH-F0XFMJ,Madhya Pradesh,active,2024-08-19T20:00:50.430392,2025-08-15T20:00:50.430392,1.472
sch_7234,SCH-BLLEKP,Karnataka,active,2024-03-12T20:00:50.430392,2025-04-29T20:00:50.430392,0.948
sch_7235,SCH-PRHI8D,Bihar,active,2025-02-01T20:00:50.430392,2025-02-09T20:00:50.430392,1.757
sch_7236,SCH-Z29D04,West Bengal,active,2025-03-24T20:00:50.430392,2025-06-26T20:00:50.430392,0.937
sch_7237,SCH-TKVZMU,Telangana,active,2025-02-19T20:00:50.430392,2025-03-26T20:00:50.430392,1.067
sch_7238,SCH-VOJUB1,Uttar Pradesh,paused,2024-07-01T20:00:50.430392,2025-02-06T20:00:50.430392,1.916
sch_7239,SCH-2WE2HX,Jharkhand,paused,2024-05-15T20:00:50.430392,2025-08-01T20:00:50.430392,0.922
sch_7240,SCH-33PH1J,Madhya Pradesh,active,2024-08-27T20:00:50.430392,2025-04-23T20:00:50.430392,1.192
sch_7241,SCH-KHFMQL,Odisha,active,2024-03-24T20:00:50.430392,2024-07-01T20:00:50.430392,0.753
sch_7242,SCH-K7AYCD,Andhra Pradesh,paused,2025-03-09T20:00:50.430392,2025-08-07T20:00:50.430392,1.562
sch_7243,SCH-DPBTHC,Bihar,active,2025-07-27T20:00:50.430392,2025-07-30T20:00:50.430392,1.527
sch_7244,SCH-TNDB3D,West Bengal,paused,2024-03-16T20:00:50.430392,2024-06-24T20:00:50.430392,1.16
sch_7245,SCH-NSDLDN,Kerala,active,2024-04-08T20:00:50.430392,2024-10-03T20:00:50.430392,0.464
sch_7246,SCH-LAVGSM,Rajasthan,active,2024-08-25T20:00:50.430392,2025-08-16T20:00:50.430392,1.572
sch_7247,SCH-EUA979,Tamil Nadu,active,2025-07-06T20:00:50.430392,2025-07-18T20:00:50.430392,1.952
sch_7248,SCH-R86J03,Gujarat,paused,2024-05-22T20:00:50.430392,2024-06-13T20:00:50.430392,1.057
sch_7249,SCH-NTMK7O,Tamil Nadu,active,2025-01-24T20:00:50.430392,2025-06-13T20:00:50.430392,0.941
sch_7250,SCH-AM2NH3,West Bengal,active,2025-01-15T20:00:50.430392,2025-06-28T20:00:50.430392,1.542
sch_7251,SCH-TRS9C1,Kerala,active,2024-11-03T20:00:50.430392,2025-01-22T20:00:50.430392,1.108
sch_7252,SCH-UTAOH7,Bihar,paused,2025-03-11T20:00:50.430392,2025-07-24T20:00:50.430392,1.655
sch_7253,SCH-CP76SW,Ladakh,paused,2024-04-05T20:00:50.430392,2025-04-28T20:00:50.430392,1.292
sch_7254,SCH-B9Z9UD,Tamil Nadu,paused,2024-10-14T20:00:50.430392,2025-06-25T20:00:50.430392,0.915
sch_7255,SCH-NK4YJO,Assam,active,2025-02-07T20:00:50.430392,2025-03-16T20:00:50.430392,1.343
sch_7256,SCH-1HEB4W,Punjab,active,2024-08-22T20:00:50.430392,2025-06-29T20:00:50.430392,0.221
sch_7257,SCH-HLI8IE,Lakshadweep,paused,2024-11-15T20:00:50.430392,2025-03-12T20:00:50.430392,0.679
sch_7258,SCH-UXCESF,Maharashtra,active,2024-10-22T20:00:50.430392,2025-04-22T20:00:50.430392,1.568
sch_7259,SCH-FISEWV,Uttar Pradesh,active,2024-06-12T20:00:50.430392,2025-07-26T20:00:50.430392,0.386
sch_7260,SCH-BXQVFB,Madhya Pradesh,active,2024-10-22T20:00:50.430392,2025-07-13T20:00:50.430392,1.824
sch_7261,SCH-EDXNQC,Maharashtra,active,2024-07-30T20:00:50.430392,2024-08-08T20:00:50.430392,1.121
sch_7262,SCH-O1R6YU,Odisha,active,2024-07-15T20:00:50.430392,2024-12-19T20:00:50.430392,1.203
sch_7263,SCH-3HV8BP,Andhra Pradesh,paused,2025-01-20T20:00:50.430392,2025-02-08T20:00:50.430392,1.167
sch_7264,SCH-8NGZ3Q,Rajasthan,paused,2024-04-28T20:00:50.430392,2024-08-11T20:00:50.430392,1.292
sch_7265,SCH-VDKXWV,Maharashtra,paused,2024-11-02T20:00:50.430392,2025-03-10T20:00:50.430392,1.896
sch_7266,SCH-T75ZJQ,Jharkhand,paused,2025-07-15T20:00:50.430392,2025-07-25T20:00:50.430392,1.882
sch_7267,SCH-CQ5RP6,Odisha,active,2025-01-04T20:00:50.430392,2025-06-23T20:00:50.430392,1.883
sch_7268,SCH-SQMLE9,Madhya Pradesh,active,2024-06-06T20:00:50.430392,2025-02-12T20:00:50.430392,0.982
sch_7269,SCH-OV4NY3,Gujarat,active,2025-04-27T20:00:50.430392,2025-06-22T20:00:50.430392,1.497
sch_7270,SCH-Q1T5RW,Uttar Pradesh,active,2024-04-27T20:00:50.430392,2024-10-25T20:00:50.430392,1.061
sch_7271,SCH-B3HOWJ,Uttar Pradesh,active,2024-02-25T20:00:50.430392,2024-04-08T20:00:50.430392,0.689
sch_7272,SCH-Z2GQAR,Tamil Nadu,active,2024-09-22T20:00:50.430392,2025-06-17T20:00:50.430392,1.282
sch_7273,SCH-YY64Q9,Tamil Nadu,active,2025-04-28T20:00:50.430392,2025-08-02T20:00:50.430392,1.868
sch_7274,SCH-ASSVOD,Madhya Pradesh,active,2024-12-21T20:00:50.430392,2025-03-10T20:00:50.430392,0.979
sch_7275,SCH-ST3MB3,Odisha,active,2025-01-08T20:00:50.430392,2025-07-06T20:00:50.430392,1.121
sch_7276,SCH-9K2IOA,Madhya Pradesh,paused,2024-04-10T20:00:50.430392,2025-05-24T20:00:50.430392,1.625
sch_7277,SCH-SGO8GN,Rajasthan,active,2024-04-08T20:00:50.430392,2024-11-18T20:00:50.430392,1.606
sch_7278,SCH-HVX89H,Kerala,active,2025-03-15T20:00:50.430392,2025-07-16T20:00:50.430392,1.989
sch_7279,SCH-GIDE5N,Bihar,active,2024-04-02T20:00:50.430392,2025-05-31T20:00:50.430392,0.374
sch_7280,SCH-Q75AAX,Telangana,active,2025-05-13T20:00:50.430392,2025-06-04T20:00:50.430392,0.888
sch_7281,SCH-83MPLC,Assam,active,2024-08-24T20:00:50.430392,2024-09-12T20:00:50.430392,0.503
sch_7282,SCH-VU9FUM,Assam,active,2024-11-17T20:00:50.430392,2025-03-23T20:00:50.430392,0.69
sch_7283,SCH-9799I3,Jammu and Kashmir,active,2024-10-14T20:00:50.430392,2025-03-16T20:00:50.430392,1.704
sch_7284,SCH-K70YDP,Rajasthan,active,2024-11-01T20:00:50.430392,2025-03-19T20:00:50.430392,1.653
sch_7285,SCH-XL7DLM,Madhya Pradesh,active,2025-06-19T20:00:50.430392,2025-06-28T20:00:50.430392,1.483
sch_7286,SCH-E2P4VI,Haryana,active,2025-05-05T20:00:50.430392,2025-08-04T20:00:50.430392,1.32
sch_7287,SCH-RO1CU6,Maharashtra,active,2025-03-12T20:00:50.430392,2025-04-30T20:00:50.430392,0.701
sch_7288,SCH-V8EA85,West Bengal,active,2024-10-12T20:00:50.430392,2025-07-17T20:00:50.430392,0.743
sch_7289,SCH-ODD6T1,Chhattisgarh,active,2024-05-20T20:00:50.430392,2024-06-04T20:00:50.430392,1.097
sch_7290,SCH-005UY4,Assam,active,2025-05-05T20:00:50.430392,2025-07-26T20:00:50.430392,0.394
sch_7291,SCH-5R9VZ6,Madhya Pradesh,active,2025-07-02T20:00:50.430392,2025-08-09T20:00:50.430392,1.318
sch_7292,SCH-NCR4M5,Meghalaya,active,2024-05-07T20:00:50.430392,2025-07-19T20:00:50.430392,1.205
sch_7293,SCH-TWX4N0,Karnataka,active,2025-06-17T20:00:50.430392,2025-08-16T20:00:50.430392,1.321
sch_7294,SCH-OMKNNK,Karnataka,active,2025-08-02T20:00:50.430392,2025-08-13T20:00:50.430392,1.81
sch_7295,SCH-OYMXLV,Rajasthan,paused,2025-06-20T20:00:50.430392,2025-08-06T20:00:50.430392,1.162
sch_7296,SCH-CUNB6M,Tamil Nadu,active,2025-04-18T20:00:50.430392,2025-05-04T20:00:50.430392,0.672
sch_7297,SCH-7G05BI,Tamil Nadu,paused,2024-03-14T20:00:50.430392,2024-11-08T20:00:50.430392,0.398
sch_7298,SCH-1LGAHJ,Bihar,paused,2025-04-04T20:00:50.430392,2025-06-25T20:00:50.430392,0.787
sch_7299,SCH-YPAY51,West Bengal,active,2024-04-08T20:00:50.430392,2024-10-08T20:00:50.430392,1.674
sch_7300,SCH-RKPXTJ,Tripura,active,2025-02-04T20:00:50.430392,2025-08-06T20:00:50.430392,1.266
sch_7301,SCH-J5WADP,Gujarat,active,2024-10-13T20:00:50.430392,2025-05-23T20:00:50.430392,1.41
sch_7302,SCH-BCWFTD,Maharashtra,active,2025-07-09T20:00:50.430392,2025-08-01T20:00:50.430392,1.302
sch_7303,SCH-H2MOX9,West Bengal,active,2025-04-11T20:00:50.430392,2025-07-10T20:00:50.430392,0.498
sch_7304,SCH-1JELX0,Maharashtra,active,2024-12-26T20:00:50.430392,2025-04-07T20:00:50.430392,0.802
sch_7305,SCH-52NGB5,West Bengal,active,2024-02-27T20:00:50.430392,2024-11-10T20:00:50.430392,1.781
sch_7306,SCH-Q2V0JT,Andhra Pradesh,active,2025-08-01T20:00:50.430392,2025-08-03T20:00:50.430392,1.168
sch_7307,SCH-MV44AO,Assam,paused,2025-01-17T20:00:50.430392,2025-04-01T20:00:50.430392,0.315
sch_7308,SCH-NMOESW,Haryana,active,2024-11-03T20:00:50.430392,2025-02-08T20:00:50.430392,1.871
sch_7309,SCH-0MZ3T3,Bihar,active,2024-04-12T20:00:50.430392,2024-12-16T20:00:50.430392,1.29
sch_7310,SCH-10R1JE,West Bengal,paused,2025-01-06T20:00:50.430392,2025-04-15T20:00:50.430392,0.777
sch_7311,SCH-XK1B15,Kerala,active,2025-03-02T20:00:50.430392,2025-03-28T20:00:50.430392,0.93
sch_7312,SCH-HELTQ4,Andhra Pradesh,active,2024-07-17T20:00:50.430392,2025-03-31T20:00:50.430392,1.598
sch_7313,SCH-P5S01B,Telangana,active,2024-10-16T20:00:50.430392,2025-01-23T20:00:50.430392,0.477
sch_7314,SCH-BEUZTB,West Bengal,paused,2025-02-17T20:00:50.430392,2025-07-18T20:00:50.430392,0.844
sch_7315,SCH-RRMUGV,Madhya Pradesh,active,2024-09-20T20:00:50.430392,2024-09-26T20:00:50.430392,0.326
sch_7316,SCH-V79GUU,Telangana,active,2024-04-03T20:00:50.430392,2024-09-11T20:00:50.430392,1.555
sch_7317,SCH-BFC6C2,West Bengal,active,2024-11-19T20:00:50.430392,2024-12-26T20:00:50.430392,0.917
sch_7318,SCH-H8Q3BN,Telangana,paused,2024-08-02T20:00:50.430392,2024-10-25T20:00:50.430392,0.963
sch_7319,SCH-1T1E9M,Puducherry,active,2025-03-20T20:00:50.430392,2025-05-08T20:00:50.430392,0.644
sch_7320,SCH-88UUDE,West Bengal,active,2025-01-16T20:00:50.430392,2025-05-10T20:00:50.430392,1.649
sch_7321,SCH-HPD6SE,West Bengal,paused,2025-07-17T20:00:50.430392,2025-07-29T20:00:50.430392,0.826
sch_7322,SCH-HDANIH,Bihar,active,2024-08-05T20:00:50.430392,2024-11-02T20:00:50.430392,0.714
sch_7323,SCH-UYFRFA,West Bengal,paused,2025-01-03T20:00:50.430392,2025-02-04T20:00:50.430392,0.352
sch_7324,SCH-GVWYE6,Haryana,active,2024-10-12T20:00:50.430392,2024-12-22T20:00:50.430392,0.231
sch_7325,SCH-XDOVSP,West Bengal,paused,2024-04-17T20:00:50.430392,2025-01-19T20:00:50.430392,1.939
sch_7326,SCH-SJKEQV,Assam,active,2025-03-30T20:00:50.430392,2025-07-05T20:00:50.430392,1.337
sch_7327,SCH-GOT9AH,Madhya Pradesh,active,2024-04-25T20:00:50.430392,2024-07-08T20:00:50.430392,0.458
sch_7328,SCH-G7AAM7,Tamil Nadu,active,2025-04-25T20:00:50.430392,2025-05-07T20:00:50.430392,0.583
sch_7329,SCH-WCQ7I8,Andhra Pradesh,active,2025-01-24T20:00:50.430392,2025-01-31T20:00:50.430392,1.354
sch_7330,SCH-O35XDT,Chhattisgarh,active,2025-02-20T20:00:50.430392,2025-04-27T20:00:50.430392,0.367
sch_7331,SCH-UPIRSY,Uttar Pradesh,active,2024-10-11T20:00:50.430392,2025-07-25T20:00:50.430392,0.547
sch_7332,SCH-6F0WNR,Madhya Pradesh,active,2024-06-12T20:00:50.430392,2025-03-03T20:00:50.430392,0.457
sch_7333,SCH-9VOS7H,West Bengal,active,2025-03-18T20:00:50.430392,2025-05-12T20:00:50.430392,1.55
sch_7334,SCH-MKVKU5,Bihar,paused,2025-04-06T20:00:50.430392,2025-04-13T20:00:50.430392,1.7
sch_7335,SCH-C8DIMV,Tamil Nadu,active,2024-06-23T20:00:50.430392,2025-08-18T20:00:50.430392,1.455
sch_7336,SCH-MMLZWE,Manipur,active,2024-02-26T20:00:50.430392,2025-04-23T20:00:50.430392,1.814
sch_7337,SCH-3Y5LPH,Karnataka,paused,2024-04-06T20:00:50.430392,2025-07-29T20:00:50.430392,1.61
sch_7338,SCH-7H3V9E,Bihar,active,2024-07-19T20:00:50.430392,2025-05-18T20:00:50.430392,1.61
sch_7339,SCH-CZ8YK2,Jharkhand,active,2025-05-12T20:00:50.430392,2025-06-20T20:00:50.430392,0.37
sch_7340,SCH-G173V1,Tamil Nadu,active,2025-05-15T20:00:50.430392,2025-05-28T20:00:50.430392,0.443
sch_7341,SCH-SILRTV,Andhra Pradesh,active,2025-06-12T20:00:50.430392,2025-08-08T20:00:50.430392,0.527
sch_7342,SCH-ZDNW18,Uttarakhand,paused,2024-12-29T20:00:50.430392,2025-01-23T20:00:50.430392,1.295
sch_7343,SCH-X5B8P6,Odisha,active,2025-05-09T20:00:50.430392,2025-05-31T20:00:50.430392,0.537
sch_7344,SCH-BDHACL,Kerala,active,2024-03-26T20:00:50.430392,2024-09-08T20:00:50.430392,0.536
sch_7345,SCH-YO090N,Uttar Pradesh,paused,2024-08-13T20:00:50.430392,2024-09-17T20:00:50.430392,0.35
sch_7346,SCH-L4TDM6,Odisha,active,2025-06-03T20:00:50.430392,2025-07-07T20:00:50.430392,1.13
sch_7347,SCH-DD4KJP,Uttar Pradesh,active,2024-07-16T20:00:50.430392,2024-09-29T20:00:50.430392,1.117
sch_7348,SCH-J1UYPM,Andhra Pradesh,active,2024-06-17T20:00:50.430392,2025-06-03T20:00:50.430392,1.301
sch_7349,SCH-1LFI31,Punjab,active,2025-03-08T20:00:50.430392,2025-04-06T20:00:50.430392,1.366
sch_7350,SCH-QR2WQT,Himachal Pradesh,active,2025-03-27T20:00:50.430392,2025-04-16T20:00:50.430392,0.304
sch_7351,SCH-T63BI9,Maharashtra,active,2025-02-15T20:00:50.430392,2025-04-17T20:00:50.430392,1.929
sch_7352,SCH-OV5JTW,Kerala,active,2024-05-18T20:00:50.430392,2024-10-06T20:00:50.430392,0.797
sch_7353,SCH-53PK53,Uttar Pradesh,active,2024-05-09T20:00:50.430392,2024-05-24T20:00:50.430392,0.974
sch_7354,SCH-ZQBQ3E,Odisha,paused,2025-07-08T20:00:50.430392,2025-08-07T20:00:50.430392,0.378
sch_7355,SCH-F7A91A,West Bengal,active,2025-06-22T20:00:50.430392,2025-07-13T20:00:50.430392,1.681
sch_7356,SCH-Q88IL1,Bihar,active,2024-08-18T20:00:50.430392,2025-07-08T20:00:50.430392,1.382
sch_7357,SCH-LMOMOX,Haryana,active,2024-03-16T20:00:50.430392,2024-10-29T20:00:50.430392,1.85
sch_7358,SCH-X343JE,Puducherry,active,2025-03-12T20:00:50.430392,2025-03-16T20:00:50.430392,1.469
sch_7359,SCH-TSYHR8,Jharkhand,paused,2024-03-28T20:00:50.430392,2025-06-13T20:00:50.430392,1.16
sch_7360,SCH-AL64GH,Andhra Pradesh,paused,2024-07-05T20:00:50.430392,2024-08-22T20:00:50.430392,0.452
sch_7361,SCH-LXQSP4,Maharashtra,active,2025-03-12T20:00:50.430392,2025-06-04T20:00:50.430392,1.28
sch_7362,SCH-81RTXO,Karnataka,paused,2024-10-24T20:00:50.430392,2025-02-17T20:00:50.430392,1.396
sch_7363,SCH-7T36GO,Tamil Nadu,active,2024-04-28T20:00:50.430392,2025-02-25T20:00:50.430392,0.593
sch_7364,SCH-IKH9HV,Gujarat,active,2024-08-03T20:00:50.430392,2025-07-17T20:00:50.430392,0.645
sch_7365,SCH-X17NGY,Karnataka,active,2025-05-23T20:00:50.430392,2025-07-15T20:00:50.430392,0.213
sch_7366,SCH-JB6Y0T,Gujarat,active,2025-06-12T20:00:50.430392,2025-08-16T20:00:50.430392,0.998
sch_7367,SCH-GLN3OE,Andhra Pradesh,paused,2025-04-23T20:00:50.430392,2025-05-29T20:00:50.430392,0.206
sch_7368,SCH-XYF72Q,Uttarakhand,active,2024-10-22T20:00:50.430392,2025-03-26T20:00:50.430392,0.523
sch_7369,SCH-V9GYPF,West Bengal,paused,2024-08-25T20:00:50.430392,2024-10-18T20:00:50.430392,0.219
sch_7370,SCH-FKMI4O,Uttar Pradesh,active,2024-11-26T20:00:50.430392,2025-02-23T20:00:50.430392,1.335
sch_7371,SCH-BMGJGI,Uttar Pradesh,active,2025-05-13T20:00:50.430392,2025-07-03T20:00:50.430392,0.84
sch_7372,SCH-7ZHA1Q,Uttar Pradesh,active,2025-06-22T20:00:50.430392,2025-08-05T20:00:50.430392,1.061
sch_7373,SCH-YC38N3,Maharashtra,paused,2024-03-12T20:00:50.430392,2024-11-21T20:00:50.430392,1.768
sch_7374,SCH-DBNMJ3,Uttar Pradesh,active,2025-01-15T20:00:50.430392,2025-07-20T20:00:50.430392,1.093
sch_7375,SCH-N8X9NK,Karnataka,active,2025-08-15T20:00:50.430392,2025-08-15T20:00:50.430392,0.266
sch_7376,SCH-BHTO2P,Gujarat,active,2024-08-31T20:00:50.430392,2024-11-26T20:00:50.430392,1.032
sch_7377,SCH-OCPCD7,Uttar Pradesh,paused,2024-07-27T20:00:50.430392,2025-05-10T20:00:50.430392,0.331
sch_7378,SCH-SEUKM9,Jammu and Kashmir,active,2025-06-22T20:00:50.430392,2025-07-05T20:00:50.430392,0.35
sch_7379,SCH-ADS1XV,Uttar Pradesh,active,2025-03-09T20:00:50.430392,2025-07-25T20:00:50.430392,1.567
sch_7380,SCH-I6YZWD,Uttar Pradesh,active,2025-08-03T20:00:50.430392,2025-08-04T20:00:50.430392,0.799
sch_7381,SCH-FIROXW,Odisha,paused,2024-11-11T20:00:50.430392,2025-05-08T20:00:50.430392,0.463
sch_7382,SCH-FGS8S0,Maharashtra,active,2025-04-13T20:00:50.430392,2025-06-28T20:00:50.430392,1.957
sch_7383,SCH-FV5PNC,Bihar,active,2024-10-08T20:00:50.430392,2025-03-04T20:00:50.430392,1.677
sch_7384,SCH-71HX5Z,Gujarat,active,2025-07-01T20:00:50.430392,2025-07-31T20:00:50.430392,0.59
sch_7385,SCH-99UIOZ,Maharashtra,active,2025-02-04T20:00:50.430392,2025-03-27T20:00:50.430392,1.378
sch_7386,SCH-409HCU,Goa,active,2024-05-02T20:00:50.430392,2024-11-28T20:00:50.430392,0.936
sch_7387,SCH-KCD4ZT,Bihar,paused,2024-04-19T20:00:50.430392,2024-08-15T20:00:50.430392,1.688
sch_7388,SCH-QPY89F,Andhra Pradesh,paused,2024-12-11T20:00:50.430392,2025-04-26T20:00:50.430392,0.471
sch_7389,SCH-3IWBFE,Chhattisgarh,active,2024-04-27T20:00:50.430392,2024-07-30T20:00:50.430392,0.274
sch_7390,SCH-1F3WVT,Maharashtra,active,2024-05-12T20:00:50.430392,2025-07-17T20:00:50.430392,0.798
sch_7391,SCH-EGCW13,Maharashtra,paused,2024-05-19T20:00:50.430392,2024-08-31T20:00:50.430392,1.019
sch_7392,SCH-Q9UNAY,Tamil Nadu,active,2025-04-30T20:00:50.430392,2025-06-03T20:00:50.430392,1.252
sch_7393,SCH-MPX940,Rajasthan,active,2025-01-24T20:00:50.430392,2025-04-09T20:00:50.430392,0.5
sch_7394,SCH-BHHZE1,West Bengal,active,2025-04-21T20:00:50.430392,2025-07-19T20:00:50.430392,1.826
sch_7395,SCH-FBV8IQ,Madhya Pradesh,paused,2024-07-02T20:00:50.430392,2024-08-07T20:00:50.430392,0.311
sch_7396,SCH-DKKQ9S,Nagaland,active,2024-12-03T20:00:50.430392,2024-12-20T20:00:50.430392,1.313
sch_7397,SCH-J6G3EH,Delhi,paused,2025-02-18T20:00:50.430392,2025-07-14T20:00:50.430392,1.266
sch_7398,SCH-GYKBBN,Odisha,paused,2024-04-13T20:00:50.430392,2024-08-13T20:00:50.430392,1.816
sch_7399,SCH-81IEYD,Assam,paused,2024-08-27T20:00:50.430392,2025-07-04T20:00:50.430392,1.153
sch_7400,SCH-YF8IBT,Uttarakhand,active,2025-05-24T20:00:50.430392,2025-06-16T20:00:50.430392,1.729
sch_7401,SCH-3X3BOM,Andhra Pradesh,active,2025-04-09T20:00:50.430392,2025-06-15T20:00:50.430392,1.115
sch_7402,SCH-B3LXI7,Rajasthan,active,2025-06-12T20:00:50.430392,2025-08-11T20:00:50.430392,1.626
sch_7403,SCH-F6TFX2,Delhi,paused,2024-06-17T20:00:50.430392,2025-04-27T20:00:50.430392,1.663
sch_7404,SCH-DU48YZ,Assam,active,2025-04-03T20:00:50.430392,2025-07-28T20:00:50.430392,0.799
sch_7405,SCH-HPAXWI,Andhra Pradesh,active,2025-03-27T20:00:50.430392,2025-08-14T20:00:50.430392,1.252
sch_7406,SCH-INUKWX,Tripura,paused,2025-05-30T20:00:50.430392,2025-08-03T20:00:50.430392,0.868
sch_7407,SCH-3TKMEQ,Chhattisgarh,active,2024-11-22T20:00:50.430392,2025-06-02T20:00:50.430392,0.885
sch_7408,SCH-VHETVT,Uttar Pradesh,paused,2024-09-10T20:00:50.430392,2025-05-15T20:00:50.430392,1.049
sch_7409,SCH-HA8S0O,Maharashtra,paused,2025-08-16T20:00:50.430392,2025-08-16T20:00:50.430392,1.911
sch_7410,SCH-X7EBVH,Maharashtra,active,2024-11-04T20:00:50.430392,2025-07-27T20:00:50.430392,0.537
sch_7411,SCH-CV9HZS,Assam,active,2025-02-14T20:00:50.430392,2025-04-10T20:00:50.430392,0.255
sch_7412,SCH-9C2N0S,Sikkim,active,2024-08-04T20:00:50.430392,2025-01-21T20:00:50.430392,0.814
sch_7413,SCH-UQBIWM,Jharkhand,paused,2024-03-22T20:00:50.430392,2024-12-18T20:00:50.430392,0.766
sch_7414,SCH-IR7L4C,Punjab,active,2024-06-01T20:00:50.430392,2025-04-29T20:00:50.430392,1.62
sch_7415,SCH-86THA9,West Bengal,active,2025-01-09T20:00:50.430392,2025-07-17T20:00:50.430392,0.837
sch_7416,SCH-V4OE1R,Uttar Pradesh,active,2024-09-13T20:00:50.430392,2024-11-15T20:00:50.430392,1.168
sch_7417,SCH-8L8ZER,West Bengal,active,2025-06-23T20:00:50.430392,2025-08-03T20:00:50.430392,1.784
sch_7418,SCH-J9C5AN,Jharkhand,active,2025-06-30T20:00:50.430392,2025-08-02T20:00:50.430392,0.79
sch_7419,SCH-20N00C,Gujarat,active,2024-05-12T20:00:50.430392,2025-01-29T20:00:50.430392,1.84
